F24AS00078,F24AS00078 FY24 Recovery Challenge Fund,DOI-FWS,Posted,2023-10-19,2023-12-19,"Cooperative Agreement, Grant",Natural Resources,Yes,1700000,1000
RFA-TS-18-000,RFA-TS-18-000,HHS-CDC-HHSCDCERA,Posted,2023-10-19,2025-10-13,Cooperative Agreement,Health,No,0,0
DE-FOA-0003194,Atmospheric System Research (ASR),PAMS-SC,Posted,2023-10-19,2024-02-13,GrantOther,Science and Technology and other Research and Development,No,945000,200000
RFA-DK-25-003,Silvio O. Conte Digestive Diseases Research Core Centers (P30 Clinical Trial Optional),HHS-NIH11,Posted,2023-10-19,2024-10-23,Grant,"Food and Nutrition
Health",No,750000,0
RFA-SH-18-000,RFA-SH-18-000,HHS-CDC-HHSCDCERA,Posted,2023-10-19,2025-10-13,Cooperative Agreement,Health,No,0,0
AFPMB-BAA-24-01,BROAD AGENCY Announcement (BAA) FOR THE PROTECTION OF DEPLOYED MILITARY PERSONNEL FROM THREATS POSED BY ARTHROPOD DISEASE VECTORS,DOD,Posted,2023-10-19,2099-01-01,Grant,Science and Technology and other Research and Development,No,975000,0
PAR-24-059,Understanding the Impact of Healthcare System and Clinician Factors on Disparities in Maternal Morbidity and Mortality (R01 - Clinical Trial Optional),HHS-NIH11,Posted,2023-10-19,2027-01-07,Grant,"Education
Health
Income Security and Social Services",No,0,0
RFA-HD-24-015,HEAL Initiative: Limited Competition: Data Coordinating Center for Completion of the Outcomes of Babies with Opioid Exposure (OBOE) Study (U24 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-10-19,2023-12-19,Cooperative Agreement,"Health
Income Security and Social Services",No,0,0
RFA-HD-24-014,HEAL Initiative: Limited Competition: Clinical Centers for Completion of the Outcomes of Babies with Opioid Exposure (OBOE) Study (UG1 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-10-19,2023-12-19,Cooperative Agreement,"Health
Income Security and Social Services",No,100000,0
RFA-NS-24-013,Efficacy and Safety of Amyloid-Beta Directed Antibody Therapy in Mild Cognitive Impairment and Dementia with Evidence of Both Amyloid-Beta and Vascular Pathology (U01 - Clinical Trial Required),HHS-NIH11,Posted,2023-10-19,2024-02-20,Cooperative Agreement,Health,No,6700000,0
RFA-AG-24-040,Microphysiological Systems to Advance Precision Medicine for AD/ADRD Treatment and Prevention (U54 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-10-19,2024-02-15,Cooperative Agreement,Health,No,2500000,0
RFA-OD-24-003,Down Syndrome Cohort Research Sites (DS-CRS) for the Down Syndrome Cohort Study Program (DS-CDP) across the lifespan for the INCLUDE Project (U01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-10-19,2023-12-15,Cooperative Agreement,"Health
Income Security and Social Services",No,300000,0
RFA-OD-24-004,Federated Biobanking resource for the Down Syndrome Cohort Study Program (DS-CDP) across the lifespan for the INCLUDE Project (U24 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-10-19,2023-12-15,Cooperative Agreement,"Food and Nutrition
Health
Income Security and Social Services",No,3750000,0
RFA-OD-24-005,Down Syndrome Clinical Cohort Coordinating Center (DS-4C) for the INCLUDE Project (INvestigation of Co-occurring conditions across the Lifespan to Understand Down syndromE) (U54 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-10-19,2024-01-26,Cooperative Agreement,"Food and Nutrition
Health
Income Security and Social Services",No,0,0
TEMP-24287,BIA-2024-Tribal Energy Development Capacity (TEDC),DOI-BIA,Posted,2023-10-19,2024-01-11,Grant,Community Development,No,1000000,10000
NOAA-NMFS-AK-2024-2008194,2024 Alaska Native Organization Co-Management Funding Program,DOC,Posted,2023-10-18,2024-02-02,Cooperative Agreement,"Environment
Natural Resources
Science and Technology and other Research and Development",No,550000,15000
INL24GR0002-EASLOVAKIA-VICTIMJUS,"Building Victim-Centered, Trauma-Informed Criminal Justice System Capacities in Slovakia",DOS-INL,Posted,2023-10-18,2023-12-18,Grant,"Law, Justice and Legal Services",No,300000,200000
PDS-APS-FY24-01,U.S. Embassy Yerevan PDS Annual Program Statement,DOS-ARM,Posted,2023-10-18,2024-10-31,"Cooperative Agreement, Grant","Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",No,150000,5000
W81EWF-24-SOI-0001,Proposed Cooperative Agreement for Dendrochronological Investigations to Evaluate Forest Ecosystems,DOD-COE,Posted,2023-10-18,2023-12-15,Cooperative Agreement,Science and Technology and other Research and Development,No,50000,0
USDA-FS-COMMUNITY-WOOD-2024,2024 Community Wood Energy and Wood Innovation Program,USDA-FS,Posted,2023-10-18,2023-12-15,Grant,Natural Resources,No,1000000,10000
USDA-FS-WOOD-INNOVATIONS-2024,Wood Utilization Assistance,USDA-FS,Posted,2023-10-18,2023-12-15,Grant,Natural Resources,Yes,300000,10000
DE-FOA-0003181,Climate Resilience Centers,PAMS-SC,Posted,2023-10-18,2024-03-07,Grant,Science and Technology and other Research and Development,No,1000000,100000
HHS-2024-ACL-NIDILRR-BISA-0069,"Small Business Innovation Research (SBIR) program, Phase I",HHS-ACL,Posted,2023-10-18,2023-12-18,Grant,Science and Technology and other Research and Development,No,100000,95000
F24AS00074,F24AS00074 FY24 Candidate Species Conservation,DOI-FWS,Posted,2023-10-18,2024-09-30,"Cooperative Agreement, Grant",Natural Resources,No,500000,1000
F24AS00431,F24AS00431 FY24 Recovery Implementation,DOI-FWS,Posted,2023-10-18,2024-09-30,"Cooperative Agreement, Grant",Natural Resources,No,2000000,1000
NOAA-NMFS-AK-2024-2008190,Alaska Marine Education and Training Mini-Grant Program,DOC,Posted,2023-10-18,2024-03-01,"Cooperative Agreement, Grant","Education
Environment
Natural Resources
Science and Technology and other Research and Development",No,50000,15000
20240214-BH-BG,Landmarks of American History and Culture,NEH,Posted,2023-10-18,2024-02-14,Grant,"Humanities (see ""Cultural Affairs"" in CFDA)",No,190000,1
USDA-NIFA-FASLP-010247,Food and Agriculture Service Learning Program,USDA-NIFA,Posted,2023-10-18,2023-12-07,Grant,Agriculture,No,240000,112500
USDA-FS-WPIA-2024,2024 Wood Products Infrastructure Assistance Program,USDA-FS,Posted,2023-10-18,2023-12-01,Grant,Natural Resources,No,1000000,50000
RFI-621-24-HO-00001,USAID Malaria Vector Control Activity (MVCA),USAID-TAN,Forecasted,2023-10-17,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
20240111-PG,Preservation Assistance Grants for Smaller Institutions,NEH,Posted,2023-10-17,2024-01-11,Grant,"Humanities (see ""Cultural Affairs"" in CFDA)",No,10000,1
RFA-MD-24-001,Research Centers in Minority Institutions (RCMI) (U54 - Clinical Trial Optional),HHS-NIH11,Posted,2023-10-17,2023-12-18,Cooperative Agreement,Health,No,3500000,0
RFA-AA-23-004,Comprehensive Alcohol-HIV/AIDS Research Center (P60 Clinical Trial Optional),HHS-NIH11,Posted,2023-10-17,2024-04-18,Grant,Health,No,1200000,0
RFA-DA-25-013,Targeting Inflammasomes in HIV and Substance Use (R21 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-10-17,2025-03-13,Grant,"Education
Health",No,275000,0
RFA-DA-25-012,Targeting Inflammasomes in HIV and Substance Use (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-10-17,2025-03-13,Grant,"Education
Health",No,500000,0
PAR-24-045,Leveraging Extant Data to Understand Developmental Trajectories of Late Talking Children (R21 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-10-17,2024-11-16,Grant,"Health
Income Security and Social Services",No,275000,0
FR-6700-N-05,ROSS (Resident Opportunity and Self-Sufficiency) Service Coordinator Program - FY2023 - NOFO,HUD,Posted,2023-10-16,2023-12-18,Grant,"Education
Employment, Labor and Training
Health
Housing
Opportunity Zone Benefits",Yes,816750,0
DE-FOA-0003184,FY 2024 Phase II Release 1,PAMS-SC,Posted,2023-10-16,2023-12-05,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,1650000,1100000
HR001124S0002,Intrinsic Cognitive Security (ICS),DOD-DARPA-I2O,Posted,2023-10-16,2024-04-12,"Cooperative Agreement, Other, Procurement Contract",Science and Technology and other Research and Development,No,0,0
RFI-674-24-BOPHELO,Request for Information for BOPHELO BO BOTLE Activity (MEANS �GOOD HEALTH�),USAID-SAF,Forecasted,2023-10-16,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
RFI-674-24-SECURE,Request for Information and Comment on a Potential Opportunity focused on Sustaining Epidemic Control through Unified prevention in Lesotho,USAID-SAF,Forecasted,2023-10-16,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
P24AS00132,Southwest Border Resource Protection Program,DOI-NPS,Posted,2023-10-16,2023-12-17,Cooperative Agreement,Environment,No,55000,10000
RFA-DA-24-030,Applying Imaging Pipelines for Spatial Characterization of Cellular Interactions in HIV-related CNS Pathology and/or Substance Use (R61/R33 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-10-16,2024-02-08,Grant,"Education
Health",No,300000,0
20240111-PJ,National Digital Newspaper Program,NEH,Posted,2023-10-16,2024-01-12,Cooperative Agreement,"Humanities (see ""Cultural Affairs"" in CFDA)",No,325000,1
HRSA-24-039,Maternal and Child Health � Improving Oral Health Integration Demonstration Projects (MCH-IOHI Projects),HHS-HRSA,Posted,2023-10-16,2024-01-22,Cooperative Agreement,Health,No,0,0
HRSA-24-040,Maternal and Child Health � Improving Oral Health Integration National Consortium (MCH-IOHI Consortium),HHS-HRSA,Posted,2023-10-16,2024-01-22,Cooperative Agreement,Health,No,0,0
RFA-CA-24-006,Translational Research Toward Development of a Kaposi Sarcoma Herpesvirus (KSHV) Vaccine (U01 Clinical Trial Optional),HHS-NIH11,Posted,2023-10-16,2024-12-04,Cooperative Agreement,"Education
Health",No,0,0
72048624RFI00001,Resilience of Ethnic Tibetans (ResET) Activity,USAID-THA,Forecasted,2023-10-15,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
RFA-FD-24-001,Data Standards for Tobacco Research and Scientific Review Phase 2,HHS-FDA,Posted,2023-10-13,2023-12-13,Cooperative Agreement,"Agriculture
Consumer Protection
Food and Nutrition",No,250000,250000
FTA-2023-012-TRI-ADCMS,FY 2022-23 Accelerating Advanced Digital Construction Management Systems Program Competitive Funding Opportunity,DOT-FTA,Posted,2023-10-13,2024-02-12,Cooperative Agreement,Transportation,Yes,0,0
L24AS00087,FY24 Bureau of Land Management Wild Horse and Burro Resource Management - Off Range,DOI-BLM,Posted,2023-10-13,2024-01-15,Cooperative Agreement,Natural Resources,No,7500000,1000
RFA-GH-18-000,RFA-GH-18-000,HHS-CDC-HHSCDCERA,Posted,2023-10-13,2025-10-13,Cooperative Agreement,Health,No,0,0
RFA-DD-18-000,RFA-DD-18-000,HHS-CDC-HHSCDCERA,Posted,2023-10-13,2025-10-13,Cooperative Agreement,Health,No,0,0
NNH24ZDA002N,"Topical Workshops, Symposiums, and Conferences (TWSC-24) in Space and Earth Sciences and Technology",NASA-HQ,Posted,2023-10-13,2026-11-30,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,0,0
DHS-23-MT-047-00-98,Fiscal Year 2023 Building Resilient Infrastructure and Communities (BRIC),DHS-DHS,Posted,2023-10-12,2024-02-29,Grant,"Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",Yes,0,0
DHS-23-MT-029-000-98,Notice of Funding Opportunity (NOFO) for Fiscal Year 2023 Flood Mitigation Assistance,DHS-DHS,Posted,2023-10-12,2024-02-29,Grant,"Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",Yes,0,0
HHS-2024-ACF-OHS-CH-R8-0112,Head Start/Early Head Start Recipient -- Communities in the state of Colorado,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,16517613,1000000
HHS-2024-ACF-OHS-CH-R10-0113,Head Start/Early Head Start Recipient -- Communities in the state of Alaska,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,9515601,1000000
PD-24-1699,Cognitive Neuroscience,NSF,Posted,2023-10-12,2024-02-01,Grant,Science and Technology and other Research and Development,No,0,0
HHS-2024-ACF-OHS-CH-R3-0111,Head Start/Early Head Start Recipient -- Communities in the state of Virginia,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,13002309,1000000
HHS-2024-ACF-OHS-CH-R7-0141,Head Start/Early Head Start Recipient -- Communities in the state of Missouri,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,6667562,1000000
HHS-2024-ACF-OHS-CH-R7-0092,Head Start/Early Head Start Recipient -- Communities in the state of Kansas,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,7881968,1000000
HHS-2024-ACF-OHS-CH-R1-0100,Head Start/Early Head Start Recipient -- Communities in the state of Massachusetts,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,1001082,1001082
HHS-2024-ACF-OHS-CH-R1-0101,Head Start/Early Head Start Recipient -- Communities in the state of Maine,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,3465303,1000000
HHS-2024-ACF-OHS-CH-R1-0099,Head Start/Early Head Start Recipient -- Communities in the state of Connecticut,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,6730860,1000000
FR-6700-N-49,Section 811 Supportive Housing for Persons with Disabilities (Capital Advance),HUD,Posted,2023-10-12,2024-02-12,Grant,Housing,No,5000000,1
FR-6700-N-53,Section 811 Project Rental Assistance for Persons with Disabilities,HUD,Posted,2023-10-12,2024-02-12,Cooperative Agreement,Housing,No,8000000,1
PAR-23-303,Unveiling Health and Healthcare Disparities in Non-Communicable and Chronic Diseases in Latin America: Setting the Stage for Better Health Outcomes Across the Hemisphere (R01 - Clinical Trials Not Allowed),HHS-NIH11,Posted,2023-10-12,2027-01-06,Grant,"Education
Health",No,0,0
PAR-23-304,Interventions on Health and Healthcare Disparities on Non-Communicable and Chronic Diseases in Latin America: Improving Health Outcomes Across the Hemisphere (R01 - Clinical Trial Required),HHS-NIH11,Posted,2023-10-12,2027-01-06,Grant,"Education
Health",No,0,0
PAR-24-028,Modern Equipment for Shared-use Biomedical Research Facilities: Advancing Research-Related Operations (R24 Clinical Trials Not Allowed),HHS-NIH11,Posted,2023-10-12,2023-11-15,Grant,Health,No,350000,0
DE-FOA-0003189,Notice of Intent to Issue Funding Opportunity Announcement No. DE-FOA-0003103,DOE-GFO,Posted,2023-10-12,2024-04-10,Other,Energy,No,1,1
HHS-2024-ACF-OHS-CH-R6-0103,Head Start/Early Head Start Recipient -- Communities in the state of Texas,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,46190763,1000000
HHS-2024-ACF-OHS-CH-R3-0107,Head Start/Early Head Start Recipient -- Communities in the state of Pennsylvania,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,13597701,1000000
HHS-2024-ACF-OHS-CH-R3-0115,Head Start/Early Head Start Recipient -- Communities in the state of Maryland,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,2813509,1000000
HHS-2024-ACF-OHS-CH-R3-0140,Head Start/Early Head Start Recipient -- Communities in the state of West Virginia,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,5516448,1000000
HHS-2024-ACF-OHS-CH-R5-0119,Head Start/Early Head Start Recipient -- Communities in the state of Michigan,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,42042561,1000000
HHS-2024-ACF-OHS-CH-R6-0106,Head Start/Early Head Start Recipient -- Communities in the state of Arkansas,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,13293596,1000000
HHS-2024-ACF-OHS-CH-R4-0105,Head Start/Early Head Start Recipient -- Communities in the state of Florida,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,21898960,1000000
HHS-2024-ACF-OHS-CH-R5-0122,Head Start/Early Head Start Recipient -- Communities in the state of Minnesota,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,18312969,1000000
HHS-2024-ACF-OHS-CH-R4-0143,Head Start/Early Head Start Recipient -- Communities in the state of Tennessee,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,2699298,1000000
HHS-2024-ACF-OHS-CH-R5-0117,Head Start/Early Head Start Recipient -- Communities in the state of Indiana,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,13883046,1000000
HHS-2024-ACF-OHS-CH-R5-0124,Head Start/Early Head Start Recipient -- Communities in the state of Wisconsin,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,12722388,1000000
HHS-2024-ACF-OHS-HP-R4-0110,"Early Head Start Expansion and Early Head Start-Child Care Partnership Grants - Charleston County, South Carolina",HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,"Income Security and Social Services
Opportunity Zone Benefits",Yes,1567898,1567898
HHS-2024-ACF-OHS-CH-R2-0114,Head Start/Early Head Start Recipient -- Communities in the state of New York,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,51688997,1000000
HHS-2024-ACF-OHS-CH-R5-0116,Head Start/Early Head Start Recipient -- Communities in the state of Illinois,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,14664315,1000000
HHS-2024-ACF-OHS-CH-R5-0123,Head Start/Early Head Start Recipient -- Communities in the state of Ohio,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,67048390,1000000
HHS-2024-ACF-OHS-CH-R4-0118,Head Start/Early Head Start Recipient -- Communities in the state of Alabama,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,17437816,1000000
HHS-2024-ACF-OHS-CH-R4-0108,Head Start/Early Head Start Recipient -- Communities in the state of North Carolina,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,2461828,1000000
HHS-2024-ACF-OHS-CH-R4-0121,Head Start/Early Head Start Recipient -- Communities in the state of Kentucky,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,2575543,1000000
HHS-2024-ACF-OHS-CH-R4-0120,Head Start/Early Head Start Recipient -- Communities in the state of Georgia,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,14880917,1000000
HHS-2024-ACF-OHS-CH-R4-0142,Head Start/Early Head Start Recipient -- Communities in the state of South Carolina,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,4057133,1000000
HHS-2024-ACF-OHS-HP-R3-0098,"Early Head Start Expansion and Early Head Start-Child Care Partnership Grants - Charles City, Gloucester, King William, King and Queen, Middlesex, Mathews, New Kent and West Point Counties, Virginia",HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,"Income Security and Social Services
Opportunity Zone Benefits",Yes,1438626,1438626
HHS-2024-ACF-OHS-CH-R2-0090,Head Start/Early Head Start Recipient -- Communities in Puerto Rico,HHS-ACF-OHS,Posted,2023-10-12,2023-12-14,Grant,Income Security and Social Services,Yes,65855821,1000000
PDS-FI-FY24-01,U.S. Embassy in Finland Public Diplomacy Annual Program Statement,DOS-FIN,Posted,2023-10-11,2024-07-31,"Cooperative Agreement, Grant","Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",No,50000,5000
RFA-PS-24-039,Improving the Quality of Life of People with HIV Aged 50 Years and Older in the United States,HHS-CDC-HHSCDCERA,Forecasted,2023-10-11,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,350000,265000
RFA-PS-24-040,"Understanding Infant Feeding Preferences, Practices, and Outcomes for People with HIV in the United States",HHS-CDC-HHSCDCERA,Forecasted,2023-10-11,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,1100000,825000
RFA-PS-24-042,A Bridge to Adherence: Long-Acting Antiretroviral Therapy for People with HIV Released from Prison,HHS-CDC-HHSCDCERA,Forecasted,2023-10-11,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,375000,285000
RFA-PS-24-063,"Minority HIV Research Initiative (MARI): Epidemiologic, Behavioral, and Implementation Science Research in Racial/Ethnic Minority Communities Disproportionately Affected by HIV and Build Research Capacity Among Historically Underrepresented Researchers",HHS-CDC-HHSCDCERA,Forecasted,2023-10-11,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,350000,265000
NNH23ZDA001N-FSIT,ROSES 2023: A.65 FireSense Implementation Team,NASA-HQ,Posted,2023-10-11,2024-01-18,"Cooperative Agreement, Grant",Science and Technology and other Research and Development,No,0,0
F24AS00062,"F24AS00062 National Fish Passage Program Bipartisan Infrastructure Law: Restoring River, Floodplain, and Coastal Connectivity and Resiliency",DOI-FWS,Posted,2023-10-11,2024-12-31,"Cooperative Agreement, Grant",Natural Resources,No,10000000,250000
RFA-DK-23-004,Human Islet Research Network - Consortium on Modeling Autoimmune Diabetes (HIRN-CMAD) (UG3/UH3 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-10-11,2024-03-20,Cooperative Agreement,"Food and Nutrition
Health",No,750000,0
L24AS00048,FY24 IIJA/IRA Bureau of Land Management Oregon/Washington (ORWA) Rangeland Resource Management,DOI-BLM,Posted,2023-10-11,2024-02-29,Cooperative Agreement,Natural Resources,No,300000,5000
L24AS00049,FY24 IIJA/IRA Bureau of Land Management Oregon/Washington (ORWA) Recreation and Visitor Services Program,DOI-BLM,Posted,2023-10-11,2024-02-29,Cooperative Agreement,Natural Resources,No,300000,5000
USDA-FNS-F2S-2024,FY2024 Farm to School Grants,USDA-FNS1,Posted,2023-10-11,2024-01-12,Grant,Food and Nutrition,Yes,500000,1
DE-FOA-0003139,Distributed Energy Systems Demonstrations Funding Opportunity Announcement,DOE-01,Posted,2023-10-11,2024-04-15,Cooperative Agreement,Energy,Yes,25000000,10000000
FTA-2024-002-TPM-RAIL,FY 2024 Competitive Funding Opportunity: Rail Vehicle Replacement Grant Program (RAIL),DOT-FTA,Posted,2023-10-10,2023-12-18,Grant,Transportation,Yes,0,0
PAR-24-047,Revision Applications for Validation of Biomarker Assays Developed Through NIH-Supported Research Grants (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-10-10,2026-10-13,Grant,"Education
Health",No,150000,0
HHS-2024-ACL-NIDILRR-IFRE-0073,Field Initiated Projects Program (Research),HHS-ACL,Posted,2023-10-10,2023-12-11,Grant,Science and Technology and other Research and Development,No,200000,195000
HHS-2024-ACL-NIDILRR-IFDV-0074,Field Initiated Projects Program (Development),HHS-ACL,Posted,2023-10-10,2023-12-11,Grant,Science and Technology and other Research and Development,No,200000,195000
RFA-AI-23-057,Multidisciplinary Research to Accelerate Hepatitis B Cure in Persons Living with HIV and HBV (U19 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-10-10,2024-03-13,Cooperative Agreement,Health,No,0,0
NOAA-OAR-SG-2024-24113,FY2024 Sea Grant Programs Only - Disaster Preparedness for Coastal Communities,DOC-DOCNOAAERA,Posted,2023-10-10,2024-03-13,"Cooperative Agreement, Grant","Business and Commerce
Science and Technology and other Research and Development",No,200000,160000
RFA-EB-23-006,"Enhancing Biomedical Engineering, Imaging, and Technology Acceleration (BEITA) at Historically Black Colleges and Universities (HBCUs) (UG3/UH3 Clinical Trial Not Allowed)",HHS-NIH11,Posted,2023-10-10,2025-09-30,Cooperative Agreement,Health,No,300000,0
HHS-2024-ACL-AOA-CGPS-0034,"Advancing Aging Network Capacity to Support Family, Kinship and Tribal Family Caregivers: Financial and Workplace Security",HHS-ACL,Posted,2023-10-10,2023-12-11,Cooperative Agreement,Income Security and Social Services,Yes,750000,300000
24-MMR-NOFO-01,U.S. Embassy Rangoon Public Affairs Small Grants Competition,DOS-MMR,Posted,2023-10-09,2024-09-15,Grant,"Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",No,99999,5000
72038823RFA00002,USAID Host and Impacted Community Resilience Activity (HICRA),USAID-BAN,Posted,2023-10-09,2023-12-02,Cooperative Agreement,"Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",No,70198757,1
EPA-G2023-STAR-J1,"RESEARCH FOR UNDERSTANDING PFAS UPTAKE AND BIOACCUMULATION IN PLANTS AND ANIMALS IN AGRICULTURAL, RURAL, AND TRIBAL COMMUNITIES",EPA,Posted,2023-10-06,2023-12-06,Grant,Environment,No,1600000,0
CDC-RFA-GH-24-0101,Improving Integrated Surveillance Methods and Quality of Public Health Systems to Address HIV in Jamaica and Trinidad & Tobago under the President's Emergency Plan for AIDS Relief (PEPFAR),HHS-CDC-CGH,Forecasted,2023-10-06,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
CDC-RFA-GH-24-0102,"Enhance Population Access to Comprehensive HIV/AIDS Services to Achieve HIV/AIDS Epidemic Control in the Democratic Republic of the Congo (DRC), Specifically in Kinshasa Province under the President's Emergency Plan for AIDS Relief (PEPFAR)",HHS-CDC-CGH,Forecasted,2023-10-06,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
CDC-RFA-GH-24-0100,"Strengthening Delivery of Quality and Equitable Public Health Services for Prevention, Testing, Care, and Treatment of HIV in Jamaica and Trinidad and Tobago under PEPFAR",HHS-CDC-CGH,Forecasted,2023-10-06,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
CDC-RFA-GH-24-0098,Implementing Evidence-Based Prevention Interventions for Key and Priority Populations in the Republic of Rwanda under the President�s Emergency Plan for AIDS Relief (PEPFAR),HHS-CDC-CGH,Forecasted,2023-10-06,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
CDC-RFA-GH-24-0099,Strengthening Local and Government Capacity in Mozambique Through Technical Assistance and HIV Service Delivery Support in Zamb�zia Province in Addition to Targeted National Health Information Systems Strengthening under PEPFAR,HHS-CDC-CGH,Forecasted,2023-10-06,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
CDC-RFA-GH-24-0097,"Strengthening Laboratory Capacity and Quality for HIV Diagnosis, Care, Treatment, and Monitoring in Malawi under the President's Emergency Plan for AIDS Relief (PEPFAR)",HHS-CDC-CGH,Forecasted,2023-10-06,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
CDC-RFA-GH-24-0096,Strengthening Mozambique�s Capacity to Integrate and Sustain High-Quality Laboratory Services and Systems under the President's Emergency Plan for AIDS Relief (PEPFAR),HHS-CDC-CGH,Forecasted,2023-10-06,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
CDC-RFA-GH-24-0093,Integrated Data Management and Analysis for Informed Public Health Decision-Making in Ukraine under the President's Emergency Plan for AIDS Relief (PEPFAR),HHS-CDC-CGH,Forecasted,2023-10-06,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
