RFA-AA-23-005,HEAL Initiative: Developing an Evidence Base for Co-Occurring OUD-AUD Interventions (R01 Clinical Trial Optional),HHS-NIH11,Posted,2023-9-11,2023-12-14,617
RFA-AA-23-006,HEAL Initiative: Developing an Evidence Base for Co-Occurring OUD-AUD Interventions (R34 Clinical Trial Optional),HHS-NIH11,Posted,2023-9-11,2023-12-14,618
RFA-ES-23-010,Center for Exposome Research Coordination to Accelerate Precision Environmental Health (U24 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-9-11,2023-11-30,619
PAR-23-300,Global Infectious Disease Research Administration Development Award for Low-and Middle-Income Country Institutions (G11 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-9-11,2026-3-13,620
ED-GRANTS-091123-002,Institute of Education Sciences (IES): National Center for Education Research (NCER): Statistical and Research Methodology in Education- Assistance Listing Number (ALN) 84.305D,ED,Posted,2023-9-11,2024-1-11,621
PAR-23-298,Intervention Research to Improve Native American Health (R01 Clinical Trial Optional),HHS-NIH11,Posted,2023-9-11,2027-1-7,622
PAR-23-299,Intervention Research to Improve Native American Health (R21 Clinical Trials Optional),HHS-NIH11,Posted,2023-9-11,2027-1-7,623
PAR-23-285,Intervention Research to Improve Native American Health (R34 Clinical Trial Optional),HHS-NIH11,Posted,2023-9-11,2027-1-7,624
RFA-DA-25-003,Cohort Studies of HIV/AIDS and Substance Use (U01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-9-11,2024-8-16,625
D23RFI0001,Request For Information - Slip-On Tankers,DOI-IBC,Forecasted,2023-9-7,2000-1-1,626
DE-FOA-0003016,University Turbine Systems Research (UTSR),DOE-NETL,Posted,2023-9-7,2023-12-5,627
23-621,Focused Research Groups in the Mathematical Sciences,NSF,Posted,2023-9-7,2023-12-6,628
RFI-7200AA23RFI00013,The Center for Innovation and Impact (CII) Request for Information (RFI) on Managing  Market Access and Innovative Financing Activities,USAID,Forecasted,2023-9-7,2000-1-1,629
PA-23-261,Ruth L. Kirschstein National Research Service Award (NRSA) Individual Fellowship for Students at Institutions Without NIH-Funded Institutional Predoctoral Dual-Degree Training Programs (Parent F30),HHS-NIH11,Posted,2023-9-7,2025-9-7,630
PA-23-262,Ruth L. Kirschstein National Research Service Award (NRSA) Individual Postdoctoral Fellowship (Parent F32),HHS-NIH11,Posted,2023-9-7,2025-9-7,631
CDC-RFA-DD-24-0051,Surveillance of Congenital Heart Defects Among Children- Adolescents- and Adults,HHS-CDC-NCBDDD,Forecasted,2023-9-7,2000-1-1,632
CDC-RFA-PS-24-0082,STD Surveillance Network (SSuN) Cycle 5,HHS-CDC-NCHHSTP,Forecasted,2023-9-7,2000-1-1,633
PAR-23-292,Improving Care and Outcomes for Cancer Survivors from Sexual and Gender Minority (SGM) Populations (R01 Clinical Trial Optional),HHS-NIH11,Posted,2023-9-7,2027-1-7,634
NOAA-NMFS-SE-2024-2008104,Innovative Strategies to Reduce Red Snapper Discards in the South Atlantic,DOC,Posted,2023-9-7,2023-11-20,635
RFA-OH-24-004,World Trade Center Health Program Mentored Research Scientist Career Development Award (K01),HHS-CDC-HHSCDCERA,Posted,2023-9-7,2023-12-5,636
CDC-RFA-DD-24-0065,Surveillance of Spina Bifida across the Lifespan,HHS-CDC-NCBDDD,Forecasted,2023-9-6,2000-1-1,637
CDC-RFA-DD-24-0064,Surveillance of Muscular Dystrophies,HHS-CDC-NCBDDD,Forecasted,2023-9-6,2000-1-1,638
RFA-AG-24-033,State Dementia Care Research Center (U54 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-9-6,2023-11-14,639
DE-FOA-0003105,BIL 41003c-Critical Material Innovation- Efficiency- and Alternatives,DOE-01,Posted,2023-9-6,2023-12-13,640
FR-6700-N-34,FY 2023 Choice Neighborhoods Implementation Grants,HUD,Posted,2023-9-6,2024-3-4,641
DE-FOA-0003017,INNOVATIVE TECHNOLOGIES TO ELIMINATE FLARING FROM OIL AND NATURAL GAS PRODUCTION,DOE-NETL,Posted,2023-9-6,2023-11-27,642
EPA-R5-WPDG-2023,Region 5 Fiscal Year 2023 and 2024 Wetland Program Development Grants,EPA,Posted,2023-9-6,2023-11-10,643
R23AS00433,WaterSMART: Large-Scale Water Recycling Projects for Fiscal Years 2023 and 2024,DOI-BOR,Posted,2023-9-6,2024-9-30,644
23-620,Postdoctoral Research Fellowships in Biology,NSF,Posted,2023-9-2,2023-11-29,645
RFA-NR-24-001,Firearm Injury Prevention in Community Healthcare Settings (R01 Clinical Trial Optional),HHS-NIH11,Posted,2023-9-1,2024-7-26,646
NOAA-NMFS-HCPO-2023-2008173,Coastal Habitat Restoration and Resilience Grants for Tribes and Underserved Communities- Under the BIL and IRA,DOC,Posted,2023-9-1,2023-12-19,647
RFA-NS-24-023,HEAL INITIATIVE: Development and validation of remote or patient wearable device derived objective biosignatures or functional assessments to monitor pain for use as endpoints in clinical trials (UG3/UH3 - Clinical Trial Optional),HHS-NIH11,Posted,2023-9-1,2024-1-30,648
RFA-MH-25-126,Systems-Level Risk Detection and Interventions to Reduce Suicide- Ideation- and Behaviors in Youth from Underserved Populations (R01 Clinical Trial Optional),HHS-NIH11,Posted,2023-9-1,2024-2-20,649
RFA-MH-25-125,Systems-Level Risk Detection and Interventions to Reduce Suicide- Ideation- and Behaviors in Youth from Underserved Populations (R34 Clinical Trial Optional),HHS-NIH11,Posted,2023-9-1,2024-2-20,650
HHS-2024-ACF-ECD-TP-0055,FY 2024 Preschool Development Birth Through Five Renewal Grant,HHS-ACF,Forecasted,2023-9-1,2000-1-1,651
RFA-CE-24-034,Rigorous Evaluation of Policies for their Impacts on the Primary Prevention of Multiple Forms of Violence,HHS-CDC-HHSCDCERA,Posted,2023-8-31,2023-12-1,652
DE-FOA-0003106,Domestic Manufacturing Conversion Grants,DOE-NETL,Posted,2023-8-31,2024-1-9,653
NNH23ZDA001N-HERAPSP,ROSES 2023: C.25 Hera Participating Scientist Program,NASA-HQ,Posted,2023-8-31,2023-11-30,654
HHS-2024-ACF-OPRE-PE-0043,TANF Data Collaborative (TDC) Equity Analysis Awards,HHS-ACF-OPRE,Forecasted,2023-8-31,2000-1-1,655
VLGP-FY2024,Veterans Legacy Grant Program,VA-VLGP,Forecasted,2023-8-31,2000-1-1,656
DE-FOA-0003142,Notice of Intent (NOI) to issue Funding Opportunity Announcement DE-FOA0003142,DOE-GFO,Posted,2023-8-31,2024-1-22,657
RFA-CE-24-013,Research Grants to Identify Effective Community-Based Strategies for Overdose Prevention (R01),HHS-CDC-HHSCDCERA,Posted,2023-8-30,2023-12-1,658
RFA-CE-24-030,Research Grants for Preventing Violence and Violence Related Injury (R01),HHS-CDC-HHSCDCERA,Posted,2023-8-30,2023-12-1,659
PAR-23-237,Enhancement and Management of Established Biomedical Data Repositories and Knowledgebases (U24 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-8-30,2026-1-25,660
PAR-23-236,Early-stage Biomedical Data Repositories and Knowledgebases (R24 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-8-30,2026-1-25,661
RFA-CE-24-011,Grants to Support New Investigators in Conducting Research Related to Understanding Drug Use and Overdose Risk and Protective Factors (K01),HHS-CDC-HHSCDCERA,Posted,2023-8-30,2023-12-1,662
RFA-CE-24-029,Grants to Support New Investigators in Conducting Research Related to Preventing Interpersonal Violence Impacting Children and Youth,HHS-CDC-HHSCDCERA,Posted,2023-8-30,2023-12-1,663
RFA-CE-24-012,Rigorous Evaluation of Policy-Level Interventions to Prevent Overdose (R01),HHS-CDC-HHSCDCERA,Posted,2023-8-30,2023-12-1,664
RFA-AI-23-055,Research Tools for Difficult to Culture Eukaryotic Pathogens (R61/R33 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-8-30,2024-2-2,665
EPA-OLEM-OBLR-23-10,FY24 GUIDELINES FOR TECHNICAL ASSISTANCE TO TRIBAL NATIONS AND ENTITIES ADDRESSING BROWNFIELDS GRANT,EPA,Posted,2023-8-30,2023-11-13,666
RFA-MH-25-145,Scalable and Systematic Neurobiology of Psychiatric and Neurodevelopmental Disorder Risk Genes: Assay and Data Generation Centers (RM1 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-8-30,2024-1-31,667
VA-EQUINE-24,Grants for Adaptive Sports Programs for Disabled Veterans and Disabled Members of the Armed Forces (Equine Assisted Therapy),VA-NVSP,Forecasted,2023-8-30,2000-1-1,668
VA-SPORTS-24,Grants for Adaptive Sports Programs for Disabled Veterans and Members of the Armed Forces program,VA-NVSP,Forecasted,2023-8-30,2000-1-1,669
VA-SSVF-2025,VA Supportive Services for Veteran Families Program,VA-SSVF,Forecasted,2023-8-30,2000-1-1,670
RFA-MH-24-235,Biotypes of CNS Complications in People Living with HIV (P01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-8-29,2023-12-11,671
RFA-HG-23-002,Broadening Opportunities for Computational Genomics and Data Science Education (UE5  Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-8-29,2024-6-10,672
DE-FOA-0003101,Inflation Reduction Act - Transmission Siting and Economic Development Program,DOE-NETL,Posted,2023-8-29,2024-4-5,673
PD-23-1242,Plasma Physics,NSF,Posted,2023-8-29,2023-11-20,674
RFA-DE-24-003,Collaborative Science to Achieve Disruptive Innovations in Dental- Oral and Craniofacial (DOC) Research (RM1 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-8-29,2023-11-22,675
PAR-22-268,Initiative to Maximize Research Education in Genomics:  Diversity Action Plan (R25 Clinical Trials Not Allowed),HHS-NIH11,Posted,2023-8-29,2025-1-27,676
RFA-DE-24-005,Developing Salivary Components as Therapeutics for Oral Health (R21 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-8-29,2023-11-22,677
RFA-DE-24-004,Developing Salivary Components as Therapeutics for Oral Health (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-8-29,2023-11-22,678
PAR-23-257,IDeA Clinical and Translational Research Development (CTR-D) Award (P20-Clinical Trial Optional),HHS-NIH11,Posted,2023-8-29,2025-10-9,679
PAR-23-241,IDeA Clinical and Translational Research Network (CTR-N) Award (P50 - Clinical Trial Optional),HHS-NIH11,Posted,2023-8-29,2025-10-9,680
72052023APS00002,Locally Led Development Annual Program Statement (APS),USAID-GUA,Posted,2023-8-28,2024-8-27,681
RFA-AG-24-030,Consortium for Economic Research on AD/ADRD Prevention- Treatment- and Care Coordinating Center (U54 Clinical Trial Optional),HHS-NIH11,Posted,2023-8-28,2023-11-30,682
NOAA-NOS-ORR-2024-2007993,FY24 NOAA Marine Debris Removal under the Bipartisan Infrastructure Law,DOC,Posted,2023-8-28,2024-2-23,683
NOAA-NOS-ORR-2024-2007991,FY24 NOAA Marine Debris Interception Technologies under the Bipartisan Infrastructure Law,DOC,Posted,2023-8-28,2024-3-15,684
EPA-REG1-WPDG-23-01,FY23 and FY24 Region 1 Wetland Program Development Grants,EPA,Posted,2023-8-28,2023-11-22,685
23-619,Accelerating Research through International Network-to-Network Collaborations,NSF,Posted,2023-8-26,2023-12-11,686
NOAA-OAR-WPO-2024-2008082,FY2024 Weather Program Office Research Programs,DOC,Posted,2023-8-25,2023-11-16,687
NOT-DC-23-015,Notice of Intent to Publish a Funding Opportunity Announcement for Information and Practice Needs Relevant to Late Talking Children (R21 Clinical Trial Not Allowed),HHS-NIH11,Forecasted,2023-8-25,2000-1-1,688
NOT-NR-23-015,Notice of Intent to Publish a Funding Opportunity Announcement for Short Courses in Social Determinants of Health for Research Education in Nursing Research (R25 Independent Clinical Trial Not Allowed),HHS-NIH11,Forecasted,2023-8-25,2000-1-1,689
23-618,Decision- Risk and Management Sciences - Doctoral Dissertation Research Improvement Grants,NSF,Posted,2023-8-25,2024-1-18,690
NOT-NR-23-016,Notice of Intent to Publish a Funding Opportunity Announcement for Nursing Research Education Program in Firearm Injury Prevention Research: Short Courses (R25 Independent Clinical Trial Not Allowed),HHS-NIH11,Forecasted,2023-8-25,2000-1-1,691
RFA-AG-24-027,Building Neuroscience Research Infrastructure for Alzheimer's Disease (AD) and AD-Related Dementias (ADRD) in Africa (UG3/UH3 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-8-25,2024-2-14,692
RFA-CA-24-007,Single Source: Pediatric Early Phase Clinical Trials Network (PEP-CTN; UM1 Clinical Trial Required),HHS-NIH11,Posted,2023-8-25,2023-11-15,693
USDA-AMS-TM-SCMP-G-23-0020,Specialty Crop Multi-State Program,USDA-AMS,Posted,2023-8-24,2024-1-31,694
PAR-24-027,Population Assessment of Tobacco and Health (PATH) Study Biospecimen Access (X01),HHS-NIH11,Posted,2023-8-24,2026-10-30,695
PAR-23-280,Mechanisms that Impact Cancer Risk with Use of Incretin Mimetics (R21 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-8-24,2027-1-7,696
DE-FOA-0003129,Notice of Intent to Issue Funding Opportunity Announcement No. DE-FOA-0003097,DOE-GFO,Posted,2023-8-24,2023-12-27,697
RD-RBS-23-02-MPPEP,Meat and Poultry Processing Expansion Program - Phase 2,USDA-RBCS,Posted,2023-8-24,2023-11-22,698
72048223RFI00001,Request for Information (RFI) and Expression of Interest (EOI) on USAID/Burma’s All Youth Learning,USAID-BMA,Forecasted,2023-8-23,2000-1-1,699
PAR-23-279,Mechanisms that Impact Cancer Risk with Use of Incretin Mimetics (R01 Clinical Trial Optional),HHS-NIH11,Posted,2023-8-23,2027-1-7,700
DE-FOA-0003119,Bipartisan Infrastructure Law Electric Drive Vehicle Battery Recycling- Transport- and Design,DOE-NETL,Posted,2023-8-23,2023-11-15,701
PAR-23-274,Seamless Early-Stage Clinical Drug Development (Phase 1 to 2a) for Novel therapeutic Agents for the Spectrum of Alzheimer's Disease (AD) and AD-related Dementias (ADRD) (UG3/UH3 Clinical Trial Required),HHS-NIH11,Posted,2023-8-23,2026-11-19,702
RFA-AG-24-046,Chimeric Antigen Receptor (CAR) Approaches to AD/ADRD (R61/R33 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-8-23,2024-2-7,703
PA-23-291,AHRQ Understanding and Improving Diagnostic Safety in Ambulatory Care:  Incidence and Contributing Factors (R01),HHS-AHRQ,Posted,2023-8-22,2028-7-6,704
NNH23ZDA001N-PACE,ROSES 2023: A.38 PACE Science and Applications Team,NASA-HQ,Posted,2023-8-22,2023-12-5,705
USDA-FS-2023-24-40-WFD,Braiding Together Reforestation- Indigenous Partnerships- and Indian Youth Service Corps (IYSC): A Path Towards Resilient Forests and Communities,USDA-FS,Posted,2023-8-22,2023-11-17,706
23-616,Ecology and Evolution of Infectious Diseases,NSF,Posted,2023-8-22,2023-11-15,707
23-617,EMpowering BRoader Academic Capacity and Education,NSF,Posted,2023-8-22,2023-11-20,708
20240111-HAA,Digital Humanities Advancement Grants,NEH,Posted,2023-8-22,2024-1-11,709
PA-23-263,Ruth L. Kirschstein National Research Service Award (NRSA) Individual Senior Fellowship (Parent F33),HHS-NIH11,Posted,2023-8-22,2025-9-7,710
NOAA-NOS-NCCOS-2024-2008101,Social- Cultural and Economic Assessment of Harmful Algal Blooms,DOC,Posted,2023-8-22,2024-1-17,711
PA-23-290,AHRQ Improving Diagnostic Safety in Ambulatory Care: Strategies and Interventions (R18),HHS-AHRQ,Posted,2023-8-22,2028-5-26,712
USDA-FS-2023-IRA-FLS-01,USDA Forest Service Inflation Reduction Act Forest Landowner Support,USDA-FS,Posted,2023-8-22,2024-8-21,713
75N99223R0004,Precision Surgical Interventions BAA,ARPAH,Posted,2023-8-22,2023-11-16,714
RFA-DA-25-018,Engaging Survivors of Sexual Violence and Trafficking in HIV and Substance Use Disorder Services (R34 Clinical Trial Optional),HHS-NIH11,Posted,2023-8-21,2024-8-5,715
RFA-CA-23-042,The NCI Predoctoral to Postdoctoral Fellow Transition Award (F99/K00 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-8-21,2024-11-19,716
NNH23ZDA001N-HLCAS,ROSES 2023: B.9 Heliophysics Low Cost Access to Space,NASA-HQ,Posted,2023-8-21,2023-11-21,717
HQ003423NFOEASD13,Minerva Research Initiative’s (Minerva) Defense Education and Civilian University Research (DECUR) Partnership,DOD-WHS,Posted,2023-8-21,2023-12-12,718
USDA-FS-2024-LSR-WEST,Landscape Scale Restoration Grant Program 2024 West,USDA-FS,Posted,2023-8-21,2023-11-17,719
PD-23-5115,WINDOWS ON THE UNIVERSE: THE ERA OF MULTI-MESSENGER ASTROPHYSICS,NSF,Posted,2023-8-19,2023-12-12,720
RFA-HD-24-011,HEAL Initiative: HEAL KIDS (Knowledge- Innovation and Discovery Studies) Pain: Acute Pain Clinical Trials Program (U01 Clinical Trial Required),HHS-NIH11,Posted,2023-8-18,2023-11-20,721
RFA-HD-24-012,HEAL Initiative: HEAL KIDS (Knowledge- Innovation and Discovery Studies) Pain Program Resource and Data Center (U24 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-8-18,2023-11-20,722
DE-FOA-0003159,Notice of Intent DE-FOA-0003159 to issue Funding Opportunity Announcement DE-FOA-0002614 titled Carbon Management (Round 4),DOE-NETL,Posted,2023-8-18,2023-11-18,723
PAR-23-281,Research Projects to Enhance Applicability of Mammalian Models for Translational Research (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-8-18,2026-9-7,724
PAR-23-253,Device Based Treatments for Substance Use Disorders (UG3/UH3 Clinical Trial Optional),HHS-NIH11,Posted,2023-8-18,2026-8-13,725
AC-08-18-23,Fiscal Year (FY) 2024 AmeriCorps State and National Competitive Grants,AC,Posted,2023-8-18,2024-1-4,726
AC-08-19-23,Fiscal Year (FY) 2024 AmeriCorps State and National Native Nation Grants,AC,Posted,2023-8-18,2024-4-5,727
AC-08-20-23,Fiscal Year (FY) 2024 AmeriCorps State and National Native Nation Planning Grants,AC,Posted,2023-8-18,2024-4-5,728
USDA-FS-2024-CFP,Community Forest and Open Space Conservation Program,USDA-FS,Posted,2023-8-18,2024-1-12,729
RFA-OH-24-002,Exploratory/Developmental Grants on Lifestyle Medicine Research Related to the World Trade Center Health Program (R21),HHS-CDC-HHSCDCERA,Posted,2023-8-18,2023-12-5,730
RFA-OH-24-003,Exploratory/Developmental Grants Related to the World Trade Center Survivors (R21-No Applications with Responders Accepted),HHS-CDC-HHSCDCERA,Posted,2023-8-18,2023-12-5,731
USDA-FS-2024-LSR-NORTHEAST-MIDWEST,Landscape Scale Restoration Grant Program 2024 Northeast and Midwest,USDA-FS,Posted,2023-8-18,2023-11-30,732
USDA-FS-2024-LSR-NATIONAL-TRIBAL,Landscape Scale Restoration Grant Program 2024 Tribes,USDA-FS,Posted,2023-8-18,2023-12-15,733
USDA-FS-2024-LSR-SOUTHERN-IITF,Landscape Scale Restoration Grant Program 2024 Southern and IITF,USDA-FS,Posted,2023-8-18,2023-12-15,734
CDC-RFA-TS-24-0005,Pediatric Environmental Health Specialty Units (PEHSU),HHS-CDC-ATSDR,Forecasted,2023-8-17,2000-1-1,735
72036723RFA00008,USAID Nepali Women in Business,USAID-NEP,Posted,2023-8-17,2023-11-22,736
FOA-ETA-23-15,Strengthening Community Colleges Training Grants,DOL-ETA,Posted,2023-8-17,2023-11-14,737
HHS-2024-ACF-OCS-EE-1965,Community Economic Development Projects,HHS-ACF-OCS,Forecasted,2023-8-17,2000-1-1,738
RFA-HD-24-010,National Centers for Translational Research in Reproduction and Infertility (NCTRI) (P50 Clinical Trial Optional),HHS-NIH11,Posted,2023-8-17,2023-11-29,739
CDC-RFA-DP-24-0056,Building Capacity to Increase Commercial Tobacco Cessation,HHS-CDC-NCCDPHP,Forecasted,2023-8-16,2000-1-1,740
72039123RFI00001,RFI - Climate Resilient Water Governance Activity,USAID-PAK,Forecasted,2023-8-16,2000-1-1,741
PA-23-260,Ruth L. Kirschstein National Research Service Award (NRSA) Individual Fellowship for Students at Institutions with NIH-Funded Institutional Predoctoral Dual-Degree Training Programs (Parent F30),HHS-NIH11,Posted,2023-8-16,2025-9-7,742
PA-23-272,Ruth L. Kirschstein National Research Service Award (NRSA) Individual Predoctoral Fellowship (Parent F31),HHS-NIH11,Posted,2023-8-16,2025-9-7,743
PAR-23-258,Analytical and Clinical Validation of Biomarkers for Alzheimers Disease (AD) and AD-Related Dementias (ADRD)?(U01 Clinical Trial Optional),HHS-NIH11,Posted,2023-8-16,2026-3-5,744
PAR-23-270,Screening- Brief Intervention and Referral to Treatment or Prevention (SBIRT/P) for alcohol- tobacco- and other drugs (ATOD) use and misuse in adult populations that experience health disparities (R01- Clinical Trial Required),HHS-NIH11,Posted,2023-8-16,2027-5-7,745
RFA-NS-24-027,VCID Center Without Walls for Understanding and Leveraging Small Vessel Cerebrovascular Disease Mechanisms in ADRD (R01 - Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-8-16,2024-2-1,746
DOT-IFACGP-FY2223-01,Innovative Finance and Asset Concessions Grant Program,DOT-DOT X-50,Forecasted,2023-8-16,2000-1-1,747
MFA-FY24,Museums for America (2024),IMLS,Posted,2023-8-15,2023-11-15,748
NANH-FY24,Native American/Native Hawaiian Museum Services (2024),IMLS,Posted,2023-8-15,2023-11-15,749
AAHC-FY24,Museum Grants for African American History and Culture (2024),IMLS,Posted,2023-8-15,2023-11-15,750
IGSM-FY24,Inspire! Grants for Small Museums (2024),IMLS,Posted,2023-8-15,2023-11-15,751
ME-FY24,Museums Empowered (2024),IMLS,Posted,2023-8-15,2023-11-15,752
NOAA-NMFS-HCPO-2023-2008081,NOAA's Transformational Habitat Restoration and Coastal Resilience Grants Under the Bipartisan Infrastructure Law and Inflation Reduction Act,DOC,Posted,2023-8-15,2023-11-17,753
NLG-M-FY24,National Leadership Grants for Museums (2024),IMLS,Posted,2023-8-15,2023-11-15,754
PAR-23-244,Population Approaches to Reducing Alcohol-related Cancer Risk (R01 Clinical Trial Optional),HHS-NIH11,Posted,2023-8-15,2027-1-7,755
RFA-HD-24-007,Understanding and Mitigating Health Disparities experienced by People with Disabilities caused by Ableism (R01 Clinical Trial Optional),HHS-NIH11,Posted,2023-8-14,2023-11-29,756
PAR-24-029,Planning for Product Development Strategy (R34 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-8-14,2026-12-4,757
OLDCC-23-F-0003,DRAFT Community Noise Mitigation Program,DOD-OEA,Forecasted,2023-8-14,2000-1-1,758
23-615,Division of Physics: Investigator-Initiated Research Projects,NSF,Posted,2023-8-11,2023-12-12,759
HHS-2024-ACF-OPRE-YE-0195,Secondary Analyses of Child Care and Early Education Data,HHS-ACF-OPRE,Forecasted,2023-8-11,2000-1-1,760
CDC-RFA-EH-24-0044,Centers of Excellence to Enhance Disease Detection in Newborns,HHS-CDC-NCEH,Forecasted,2023-8-11,2000-1-1,761
PAR-23-229,NIH Brain Development Cohorts (NBDC) Biospecimen Access (X01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-8-11,2026-5-5,762
RFA-NS-24-007,Community-Engaged Health Equity Research in Neuroscience Initiative (R34  CT Not Allowed),HHS-NIH11,Posted,2023-8-11,2024-2-2,763
PAR-23-264,Assay development and screening for discovery of chemical probes- drugs or immunomodulators (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-8-10,2026-9-7,764
PAR-23-273,Understanding Expectancies in Cancer Symptom Management (R01 Clinical Trial Required),HHS-NIH11,Posted,2023-8-10,2026-5-7,765
RFA-NS-24-021,HEAL Initiative: Understanding Individual Differences in Human Pain Conditions (R01 - Clinical Trial Optional),HHS-NIH11,Posted,2023-8-10,2025-2-6,766
F24AS00466,F24AS00466 - FY 2024 Clean Vessel Act (CVA),DOI-FWS,Posted,2023-8-10,2023-11-20,767
RFA-NS-24-006,Community-Engaged Health Equity Research in Neuroscience Initiative (R01 CT Not Allowed),HHS-NIH11,Posted,2023-8-10,2024-2-2,768
HQ003423NFOEASD12,BILATERAL ACADEMIC RESEARCH INITIATIVE (BARI) SOCIAL SCIENCE PROGRAM,DOD-WHS,Posted,2023-8-10,2024-1-31,769
NEAAC23MERC1001,Middle East Regional Cooperation (MERC),DOS-NEA-AC,Posted,2023-8-10,2024-2-15,770
PAR-23-243,NCI Research Specialist (Core-based Scientist) Award (R50 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-8-9,2025-11-3,771
PAR-23-242,NCI Research Specialist (Laboratory-based Scientist) Award (R50 Clinical Trial Not Allowed),HHS-NIH11,Posted,2023-8-9,2025-11-3,772
PAR-23-245,Personal Health Informatics for Delivering Actionable Insights to Individuals (R01 Clinical Trial Optional),HHS-NIH11,Posted,2023-8-9,2026-11-5,773
HHS-2024-ACF-OPRE-YE-0194,Child Care Policy Research Partnerships,HHS-ACF-OPRE,Forecasted,2023-8-9,2000-1-1,774
PAR-23-249,Alcohol Treatment- Pharmacotherapy- and Recovery Research (R34 Clinical Trial required),HHS-NIH11,Posted,2023-8-9,2026-9-7,775
PAR-23-252,Alcohol Health Services Research (R34 Clinical Trial Optional),HHS-NIH11,Posted,2023-8-9,2026-9-7,776
PAR-23-251,Alcohol Health Services Research (R01 Clinical Trial Optional),HHS-NIH11,Posted,2023-8-9,2026-9-7,777
PAR-23-250,Alcohol Treatment- Pharmacotherapy- and Recovery Research (R01 Clinical Trial Required),HHS-NIH11,Posted,2023-8-9,2026-9-7,778
CDC-RFA-DP-24-0061,Supporting Young Breast Cancer Survivors- Metastatic Breast Cancer Patients- and their Families,HHS-CDC-NCCDPHP,Forecasted,2023-8-9,2000-1-1,779
DARPA-RA-23-02,Forward-Looking Experimentation (FLEX),DOD-DARPA-MTO,Posted,2023-8-9,2024-8-9,780
PAR-23-259,Academic-Industrial Partnerships (AIP) to Translate and Validate In Vivo Imaging Systems (R01 Clinical Trial Optional),HHS-NIH11,Posted,2023-8-8,2027-1-7,781
HHS-2024-ACF-ECD-TH-0135,Tribal Maternal- Infant- and Early Childhood Home Visiting Program Grants,HHS-ACF,Forecasted,2023-8-8,2000-1-1,782
HQ003423NFOEASD17,Defense Security Cooperation University - Research Grants,DOD-WHS,Posted,2023-8-8,2024-8-7,783
VA-GPD-FORECAST-FY2024-FY2027,GPD Grant Forecast,VA-HPGPDP,Forecasted,2023-8-8,2000-1-1,784
R23AS00109,WaterSMART Planning and Project Design Grants For FY 2023 and FY 2024,DOI-BOR,Posted,2023-8-7,2024-4-2,785
R23AS00362,WaterSMART Cooperative Watershed Management Program Phase I for Fiscal Year 2023,DOI-BOR,Posted,2023-8-7,2024-9-3,786
PAR-23-256,Feasibility Trials of the NIH Music-based Interventions Toolkit for Brain Disorders of Aging (R34 Clinical Trial Required),HHS-NIH11,Posted,2023-8-7,2024-7-10,787
CDC-RFA-DP-24-0060,Paul Coverdell National Stroke Program,HHS-CDC-NCCDPHP,Forecasted,2023-8-7,2000-1-1,788
CDC-RFA-DP-24-0025,A Cultural Approach to Good Health and Wellness in Indian Country (GHWIC),HHS-CDC-NCCDPHP,Forecasted,2023-8-7,2000-1-1,789
72052723RFA00002,Governance for the People in Peru,USAID-PER,Forecasted,2023-8-4,2000-1-1,790
HHS-2024-ACF-ACYF-CS-0053,Tribal Court Improvement Program,HHS-ACF-CB,Forecasted,2023-8-4,2000-1-1,791
HHS-2024-ACF-OPRE-PE-0045,Family Self-Sufficiency Demonstration Development Continuation Awards,HHS-ACF-OPRE,Forecasted,2023-8-4,2000-1-1,792
HHS-2024-ACF-ACYF-CX-0192,FY2024 Transitional Living Program,HHS-ACF-FYSB,Forecasted,2023-8-4,2000-1-1,793
CDC-RFA-DP-24-0021,Expanding the National Approach to Chronic Disease Education and Awareness,HHS-CDC-NCCDPHP,Forecasted,2023-8-4,2000-1-1,794
CDC-RFA-DP-24-0049,Partner Promotion of Strategies to Advance Oral Health Equity,HHS-CDC-NCCDPHP,Forecasted,2023-8-4,2000-1-1,795
